-0.046777524	-0.043017425	0.043539423	0.012214934	0.0040223743	0.00471461	-0.0014297517	0.0061835586	0.04452994	-0.043098945	0.017228391	-0.000325248	0.012246728	-0.0095285745	-0.0052504856	0.026953697
-0.000608454	0.016926564	-0.0010131021	0.08719511	0.0076106326	0.016337862	0.012856861	0.044685554	0.031472716	-0.0056717005	0.036825385	-0.03862695	-0.106403396	-0.014832651	0.0066952426	0.062198963
0.09823828	-0.08870401	-0.10819522	0.03888121	0.0029107896	-0.13443127	0.10580358	0.01452958	0.06247038	0.11495881	0.07770178	-0.0035452768	-0.018642124	-0.00986964	0.11676299	0.086139694
-0.31686294	0.26625142	0.24510069	-0.105792254	-0.060917746	0.351678	-0.21563604	-0.19777276	-0.25006562	-0.29873893	-0.3127953	-0.11753449	-0.24730381	0.107201844	-0.24780999	-0.12562509
0.010562221	0.09514784	-0.07703874	0.06923406	-0.07968385	0.011524695	-0.03726895	-0.06945902	-0.046755195	0.04749599	0.039413277	0.034232643	-0.12455034	0.05994638	-0.008888229	-0.058742676
-0.1411344	0.057464674	0.013371305	0.07352754	-0.014781397	0.04345759	-0.013361286	-0.14373611	-0.03964432	-0.003308053	-0.012233102	-0.09906288	-0.10738933	0.066622294	-0.088036284	-8.346571e-06
-0.26971406	0.27140284	0.22758025	-0.13128845	-0.16526623	0.45290774	-0.21689276	-0.020457137	-0.12380467	-0.25327066	-0.15853778	-0.19181372	-0.19995447	0.075037956	-0.318153	-0.07469796
-0.02938067	0.0831364	-0.022557719	0.06896607	-0.041444317	-0.019907393	-0.07024217	-0.013627776	0.0016732541	0.008540531	0.031364743	-0.086584836	-0.15058373	0.015761504	0.024560174	0.056240752
-0.26392394	0.021720655	0.18609364	-0.23140815	-0.14587985	0.12497552	-0.12633128	-0.077763215	-0.28337988	-0.27905655	-0.18237408	0.005139563	-0.10066854	0.11456981	-0.075208165	-0.1509166
-0.09692112	0.08133291	-0.04259895	0.030788425	-0.002052851	-0.00479869	-0.0013290549	-0.050464034	0.06310728	-0.0060188146	0.12037586	0.02925179	-0.035788536	-0.008033233	-0.002547347	0.0563279
-0.28880516	0.24556176	0.2880133	-0.124087475	-0.23281904	0.2730337	-0.258486	-0.27224126	-0.25394943	-0.18183954	-0.29465595	-0.3500869	-0.32242402	0.25538498	-0.2025114	-0.21462007
0.07967227	0.011309935	-0.099616244	-0.024141576	0.21748795	-0.06754669	0.030494116	0.13161682	-0.10337054	0.055834386	0.0014816929	0.068150856	0.078508265	-0.1700408	0.004641716	0.08408913
0.03435353	0.1386299	0.13951232	-0.3473638	-0.21010108	0.082933396	-0.102482714	0.03332251	-0.07538528	-0.11464627	-0.047182363	-0.058152623	0.039069973	0.03414765	-0.080790065	-0.24676922
0.15448773	-0.24740331	-0.24094631	0.07709397	0.029667389	-0.15343857	0.19357254	0.02589406	0.13329533	0.20154062	0.16863342	0.12328056	0.040159296	-0.0067072595	0.11479314	0.1413367
-0.0067015453	0.13251355	-0.029252639	0.09736053	-0.06497193	0.086251825	-0.11903554	-0.14929329	0.039039295	0.0069000167	0.10055306	-0.10739094	-0.16252136	0.074526906	-0.043345682	-0.02381749
-0.20290658	0.0015063926	0.047298793	0.006465073	-0.14379527	-0.0058250516	-0.058963627	-0.07096209	-0.107290775	-0.047402162	-0.043807674	-0.0019728432	-0.13944718	0.024312345	0.012452426	-0.049147148
0.095240645	0.050819226	0.0018842864	0.037923176	0.09370939	0.0056956415	-0.034632705	-0.03173065	-0.016279243	0.05842113	0.048888627	-0.0095901275	-0.05720009	0.048986387	0.007314924	0.120823264
-0.082618296	-0.006056774	0.06943336	-0.058622725	0.053278796	0.111862384	-0.08497889	-0.01956449	-0.049454086	-0.10401318	-0.10796142	-0.08794885	-0.042639814	0.01537149	-0.097909585	0.011561466
0.023158096	-0.04655256	-0.08895388	0.06283459	-0.036732152	-0.04398049	0.052647382	0.07397658	0.06616599	0.07375389	-0.005384696	0.103880614	0.015867893	-0.05959551	-0.006464433	0.047167964
-0.23007265	0.10734973	0.26237515	-0.031415213	-0.055922754	0.16712019	-0.03748138	-0.12744223	-0.03097584	-0.19556563	-0.0953504	-0.1029104	-0.0733137	0.112935	-0.16222869	-0.020948965
-0.08074526	0.034230016	0.011150816	-0.09090749	-0.028921945	-0.10610151	-0.07623926	-0.016074827	-0.095643274	0.03492931	-0.008356362	-0.016547179	-0.11642954	0.029713724	-0.0048942324	-0.0600022
-0.15408947	-0.068424724	-0.015584781	0.10219509	0.019423882	-0.03235273	0.010934207	0.0038904536	-0.016015979	0.07991393	0.0669488	-0.06397432	-0.09725677	0.007581062	0.015321289	0.054544043
0.0064765364	-0.043883447	-0.022327768	0.071270116	0.038045604	-0.014282783	0.041661404	-0.017087188	0.057627987	0.040122442	-0.0069075665	0.10260872	-0.021716284	-0.031079179	0.06652044	-0.006028879
0.07129042	-0.105148	0.0368241	-0.047504757	0.06273282	-0.04436941	0.059918065	-0.0155454	0.12600626	-0.0073681776	-0.0019004262	-0.07400698	0.12538491	0.020430421	0.094670154	0.022614434
0.095240064	-0.11198944	0.058816865	-0.095684856	0.1017493	-0.114059836	0.08471474	-0.010518018	-0.0046049	0.016296048	-0.044509657	-0.12284588	0.119593605	0.05745698	0.027442604	0.045660716
-0.07829809	0.24743581	0.15467888	0.08671101	-0.14060505	0.107728064	-0.17491859	-0.32326898	-0.1058814	-0.061802976	-0.026311962	-0.15089506	-0.33089313	0.2700612	-0.14518322	-0.053487934
0.024538856	0.053749293	0.07099311	0.05852597	-0.11740552	0.008955633	0.021351077	-0.055899885	0.06446512	0.0032264045	0.06513029	0.0489731	0.018322837	0.033950217	-0.020677114	0.04916736
-0.053133216	-0.06445969	-0.064671025	0.09938921	0.20128001	0.081815645	-0.022002432	-0.041231453	-0.025352493	0.046064895	-0.04038875	-0.09913767	-0.15861458	0.022811938	-0.084277004	0.13423195
0.016243445	-0.029793058	-0.12965623	0.05948357	0.061359104	-0.025571346	-0.020786239	0.06687162	0.08562649	0.10500235	0.0995998	-0.0076444503	0.035567455	-0.023717532	0.021708313	0.048296675
-0.24497814	0.030425848	0.18471868	-0.1973703	-0.12934388	0.14018337	-0.045231517	-0.083557636	-0.20455115	-0.15668987	-0.23740031	-0.14341903	-0.045689866	0.08794879	-0.11703136	-0.14652285
-0.1243934	0.12490081	0.21959962	-0.34081483	-0.11374302	0.110598914	-0.19950382	-0.036653303	-0.26511794	-0.2641372	-0.24975665	-0.13910602	-0.009372966	0.06392579	-0.18758775	-0.21282397
0.07640592	0.29052234	0.06302512	0.08689089	0.04365615	0.11156296	-0.11941995	-0.14836039	-0.06353261	-0.015169797	-0.05311616	-0.0986481	-0.10829588	0.050611746	-0.098653354	-0.08653876
-0.04082779	0.0173087	0.067927964	-0.12506944	0.035670914	0.1612597	-0.115082234	-0.011735053	-0.057928372	-0.16194186	-0.13879216	-0.14363484	-0.008512226	0.071714185	-0.16835208	-0.016239839
0.07636868	-0.21058545	-0.15239131	0.117528915	0.15322046	0.053060412	0.1548628	0.004867988	0.03929934	0.095809214	0.022568407	-0.027932419	-0.04777275	0.016822603	0.03792605	0.16657558
0.08316538	0.012004145	-0.03155081	0.0897735	0.13928893	0.0014705765	0.046537258	-0.13504423	0.02132653	0.060685076	0.033528082	-0.09202299	-0.15089878	0.07119799	0.0028124468	0.10819945
-0.07718614	0.001467787	0.13508162	-0.0003610208	-0.008431257	0.025896952	-0.05968022	-0.15521745	-0.056457836	-0.074744105	-0.0078056036	-0.0988599	-0.05343336	0.11013257	-0.1318161	-0.05686672
0.07431421	0.2099919	0.044128217	-0.027614543	-0.121628545	0.022895604	-0.004485595	-0.057105906	-0.03083303	-0.012953267	0.016259043	-0.016869076	-0.04067931	0.024315223	-0.06143553	-0.026952751
0.04993843	-0.038002606	-0.11016008	0.015318844	0.0031120174	-0.0542883	0.09651633	-0.03762803	-0.0032757297	0.016393652	0.039037626	0.07466369	-0.027715873	-0.010207024	0.086842395	0.025154633
0.09653471	-0.05226026	-0.04257605	0.05857465	0.030953623	-0.061208796	-0.0046236147	0.059305374	0.10053358	0.043348093	0.056872133	0.055338796	-0.0101917805	-0.022047793	-0.044352822	0.037326
-0.12637466	0.011947965	-0.04717659	0.06327742	0.039413866	0.090034485	-0.025833935	0.0114597045	-0.022574073	0.020205433	0.04044104	0.0069998647	-0.09981436	-0.08302004	-0.06695691	0.0186026
0.105544016	0.17179228	-0.07991326	0.0527338	-0.059588436	0.057607666	-0.13399972	0.025373295	0.016597722	0.06313029	0.016097154	0.06623471	0.0022195345	-0.031214057	-0.027730143	0.014721964
0.06133086	-0.15597595	-0.104169294	0.014477716	-0.050593816	-0.048829224	0.056609444	0.13609421	0.077151276	0.044241432	0.1091627	0.15856653	0.16467334	-0.08490302	0.08002307	0.0068819984
0.021010978	-0.124999784	-0.03955377	0.1933317	0.030593423	-0.05274938	0.093774	-0.2477388	0.17060013	0.05143134	0.12188244	-0.07757799	-0.12070856	0.17924447	0.05770119	0.08440322
0.005362276	0.0301146	-0.0018613144	-0.39418203	0.01714601	-0.12783991	-0.044493046	0.2579114	-0.20630395	-0.0634528	-0.04341635	0.23616892	0.16120167	-0.27481338	-0.004113196	-0.07568903
0.15554206	-0.0030983647	-0.020066105	0.10019414	0.10497222	0.077341735	0.0004567743	-0.10176923	0.0012320356	0.019569308	-0.08763629	-0.21032222	-0.11020571	-0.014796765	-0.03178907	0.08920568
-0.11687857	0.40151024	0.21610187	0.12370569	-0.102830805	0.31735995	-0.30535987	-0.19885983	0.001706335	-0.11334876	-0.040496692	-0.31458753	-0.22305016	0.102948084	-0.3353888	0.0031843688
0.047664136	0.0358123	0.10021964	-0.01791392	-0.10744235	0.090452105	0.039748453	-0.044477385	-0.0165046	-0.041867077	-0.008658224	-0.0803938	0.08755142	0.10299757	-0.074670136	-0.10561781
0.37050435	-0.3126221	-0.23329432	0.11356429	-0.26949742	-0.43640986	0.41139537	0.20484537	0.30623293	0.3181645	0.3968185	0.15166806	0.19010949	0.027402118	0.44573385	0.1054372
-0.14710782	0.08634474	-0.03282659	0.07215406	0.027226418	0.0005734309	0.00021498854	0.09029945	0.09376558	0.015258087	0.062502466	0.04811096	0.044789467	-0.03199349	0.044440843	-0.030086255
